level	transcript_file	exam_id	exam_part_id	modelid	pred.total_score	pred.task_fulfillment	pred.interaction	pred.lexical_resource	pred.grammatical_accuracy	is_complete	avg.ex1_criterion1_score	avg.ex1_criterion2_score	avg.ex1_lexgram_score	avg.ex1_phonol_score	avg.ex2_criterion1_score	avg.ex2_criterion2_score	avg.ex2_socling_score	avg.ex2_lexgram_score	avg.ex2_phonol_score	avg.ex3_criterion1_score	avg.ex3_criterion2_score	avg.total_score	avg.ex1_criterion1_perc	avg.ex1_criterion2_perc	avg.ex1_lexgram_perc	avg.ex1_phonol_perc	avg.ex2_criterion1_perc	avg.ex2_criterion2_perc	avg.ex2_socling_perc	avg.ex2_lexgram_perc	avg.ex2_phonol_perc	avg.ex3_criterion1_perc	avg.ex3_criterion2_perc	avg.total_perc	avg.etalon_perc	avg.etalon_score	avg.result	avg.ex1_selfdescr_score	avg.ex1_eventdescr_score	avg.ex2_imgdescr_score	avg.ex2_response_score	avg.ex3_questions_score	avg.ex3_lexgram_score	avg.total_interact_score	avg.total_cohesion_score	avg.total_phonol_score	avg.ex1_selfdescr_perc	avg.ex1_eventdescr_perc	avg.ex2_imgdescr_perc	avg.ex2_response_perc	avg.ex3_questions_perc	avg.ex3_lexgram_perc	avg.total_interact_perc	avg.total_cohesion_perc	avg.total_phonol_perc	avg.ex1_response_score	avg.ex1_lexical_score	avg.ex1_grammar_score	avg.ex2_questions_score	avg.ex2_lexical_score	avg.ex2_grammar_score	avg.total_phoninter_score	avg.ex1_response_perc	avg.ex1_lexical_perc	avg.ex1_grammar_perc	avg.ex2_questions_perc	avg.ex2_lexical_perc	avg.ex2_grammar_perc	avg.total_phoninter_perc	avg.ex1_imgdescr_score	avg.ex2_narrat_score	avg.ex3_commgoal_score	avg.ex3_interact_score	avg.ex3_lexical_score	avg.ex3_grammar_score	avg.ex1_imgdescr_perc	avg.ex2_narrat_perc	avg.ex3_commgoal_perc	avg.ex3_interact_perc	avg.ex3_lexical_perc	avg.ex3_grammar_perc	avg.ex1_criterion3_score	avg.ex1_organization_score	avg.ex1_ptn_score	avg.ex1_wordord_score	avg.ex1_lexical1_score	avg.ex1_lexical2_score	avg.ex2_criterion3_score	avg.ex2_organization_score	avg.ex2_ptn_score	avg.ex2_wordord_score	avg.ex2_lexical1_score	avg.ex2_lexical2_score	avg.total_phonol1_score	avg.total_phonol2_score	avg.ex1_criterion3_perc	avg.ex1_organization_perc	avg.ex1_ptn_perc	avg.ex1_wordord_perc	avg.ex1_lexical1_perc	avg.ex1_lexical2_perc	avg.ex2_criterion3_perc	avg.ex2_organization_perc	avg.ex2_ptn_perc	avg.ex2_wordord_perc	avg.ex2_lexical1_perc	avg.ex2_lexical2_perc	avg.total_phonol1_perc	avg.total_phonol2_perc
B1	B1ML_240109_16_anonym_audio.simple.txt	B1ML_240109_16	B1ML_240109_16	llama3	70.0	85.0	75.0	65.0	55.0	True												14.333333333333334												0.5733333333333334	0.57278	14.3195	False				2.0					0.0				1.0					0.0	1.6666666666666667	0.6666666666666666	0.6666666666666666		1.0	0.3333333333333333		0.8333333333333334	0.3333333333333333	0.3333333333333333		0.5	0.1666666666666666		1.6666666666666667	1.3333333333333333	1.3333333333333333	1.6666666666666667	1.0	1.0	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.5	0.5																												
B1	B1ML_240109_17_anonym_audio.simple.txt	B1ML_240109_17	B1ML_240109_17	llama3	86.08	92.33	87.67	84.33	80.0	True												22.666666666666668												0.9066666666666666	0.894296	22.3574	True				2.0					1.0				1.0					1.0	2.0	1.6666666666666667	1.3333333333333333		2.0	1.6666666666666667		1.0	0.8333333333333334	0.6666666666666666		1.0	0.8333333333333334		2.0	2.0	2.0	2.0	1.6666666666666667	1.3333333333333333	1.0	1.0	1.0	1.0	0.8333333333333334	0.6666666666666666																												
B1	B1ML_240109_18_anonym_audio.simple.txt	B1ML_240109_18	B1ML_240109_18	llama3	81.25	85.0	85.0	80.0	75.0	True												18.33333333333333												0.7333333333333334	0.719732	17.9933	True				1.0					0.6666666666666666				0.5					0.6666666666666666	2.0	1.3333333333333333	1.0		1.6666666666666667	1.0		1.0	0.6666666666666666	0.5		0.8333333333333334	0.5		2.0	2.0	1.6666666666666667	2.0	1.3333333333333333	0.6666666666666666	1.0	1.0	0.8333333333333334	1.0	0.6666666666666666	0.3333333333333333																												
B1	B1ML_240109_19_anonym_audio.simple.txt	B1ML_240109_19	B1ML_240109_19	llama3	82.92	85.0	92.33	75.0	79.33	True												17.333333333333332												0.6933333333333334	0.68094	17.0235	True				1.6666666666666667					1.0				0.8333333333333334					1.0	2.0	1.3333333333333333	1.0		1.0	0.6666666666666666		1.0	0.6666666666666666	0.5		0.5	0.3333333333333333		1.6666666666666667	2.0	1.6666666666666667	1.0	1.0	1.3333333333333333	0.8333333333333334	1.0	0.8333333333333334	0.5	0.5	0.6666666666666666																												
B1	B1ML_240109_20_anonym_audio.simple.txt	B1ML_240109_20	B1ML_240109_20	llama3	70.0	85.0	75.0	65.0	55.0	True												18.33333333333333												0.7333333333333334	0.757432	18.9358	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	1.3333333333333333		1.3333333333333333	0.6666666666666666		1.0	0.6666666666666666	0.6666666666666666		0.6666666666666666	0.3333333333333333		2.0	1.6666666666666667	1.3333333333333333	1.3333333333333333	1.0	1.3333333333333333	1.0	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.5	0.6666666666666666																												
B1	B1ML_240109_21_anonym_audio.simple.txt	B1ML_240109_21	B1ML_240109_21	llama3	75.42	76.67	85.0	68.33	71.67	True												16.666666666666668												0.6666666666666666	0.652288	16.3072	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	1.0		1.0	0.0		1.0	0.6666666666666666	0.5		0.5	0.0		1.3333333333333333	1.6666666666666667	1.3333333333333333	2.0	1.0	1.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	1.0	0.5	0.5																												
B1	B1ML_240109_22_anonym_audio.simple.txt	B1ML_240109_22	B1ML_240109_22	llama3	65.42	68.33	76.67	55.0	61.67	True												20.0												0.8000000000000002	0.788996	19.7249	True				2.0					1.0				1.0					1.0	2.0	1.0	1.3333333333333333		1.3333333333333333	1.0		1.0	0.5	0.6666666666666666		0.6666666666666666	0.5		2.0	2.0	1.6666666666666667	2.0	1.6666666666666667	1.0	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.5																												
B1	B1ML_240109_23_anonym_audio.simple.txt	B1ML_240109_23	B1ML_240109_23	llama3	74.17	85.0	76.67	70.0	65.0	True												15.666666666666666												0.6266666666666668	0.634608	15.8652	True				1.6666666666666667					1.0				0.8333333333333334					1.0	1.6666666666666667	1.0	0.3333333333333333		1.0	0.3333333333333333		0.8333333333333334	0.5	0.1666666666666666		0.5	0.1666666666666666		1.6666666666666667	1.6666666666666667	1.6666666666666667	2.0	1.0	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.5	0.3333333333333333																												
B1	B1ML_240109_24_anonym_audio.simple.txt	B1ML_240109_24	B1ML_240109_24	llama3	75.0	80.0	75.0	70.0	75.0	True												18.0												0.7200000000000001	0.744068	18.6017	True				2.0					1.0				1.0					1.0	1.6666666666666667	1.0	0.6666666666666666		1.0	1.0		0.8333333333333334	0.5	0.3333333333333333		0.5	0.5		1.0	2.0	2.0	2.0	1.6666666666666667	1.0	0.5	1.0	1.0	1.0	0.8333333333333334	0.5																												
B1	B1ML_240109_25_anonym_audio.simple.txt	B1ML_240109_25	B1ML_240109_25	llama3	68.75	80.0	70.0	60.0	65.0	True												18.0												0.7200000000000001	0.704444	17.6111	True				1.6666666666666667					1.0				0.8333333333333334					1.0	1.6666666666666667	1.3333333333333333	1.0		1.0	1.0		0.8333333333333334	0.6666666666666666	0.5		0.5	0.5		1.6666666666666667	1.0	2.0	2.0	1.6666666666666667	1.0	0.8333333333333334	0.5	1.0	1.0	0.8333333333333334	0.5																												
B1	B1ML_240109_26_anonym_audio.simple.txt	B1ML_240109_26	B1ML_240109_26	llama3	79.17	76.67	85.0	80.0	75.0	True												18.33333333333333												0.7333333333333334	0.739856	18.4964	True				2.0					1.0				1.0					1.0	2.0	1.0	1.0		1.0	0.3333333333333333		1.0	0.5	0.5		0.5	0.1666666666666666		2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5																												
B1	B1ML_240109_27_anonym_audio.simple.txt	B1ML_240109_27	B1ML_240109_27	llama3	83.33	86.67	93.33	79.33	74.0	True												22.666666666666668												0.9066666666666668	0.909272	22.7318	True				2.0					1.0				1.0					1.0	2.0	2.0	1.6666666666666667		2.0	1.3333333333333333		1.0	1.0	0.8333333333333334		1.0	0.6666666666666666		2.0	2.0	1.6666666666666667	2.0	2.0	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.5																												
B1	B1ML_240109_28_anonym_audio.simple.txt	B1ML_240109_28	B1ML_240109_28	llama3	52.5	60.0	50.0	55.0	45.0	True												19.33333333333333												0.7733333333333334	0.76232	19.058	True				2.0					1.0				1.0					1.0	2.0	1.0	1.3333333333333333		1.0	1.0		1.0	0.5	0.6666666666666666		0.5	0.5		2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5																												
B1	B1ML_240109_29_anonym_audio.simple.txt	B1ML_240109_29	B1ML_240109_29	llama3	84.33	85.67	91.0	82.0	78.67	True												25.0												1.0	1.0	25.5372	True				2.0					1.0				1.0					1.0	2.0	2.0	2.0		2.0	2.0		1.0	1.0	1.0		1.0	1.0		2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0																												
B1	B1ML_240109_30_anonym_audio.simple.txt	B1ML_240109_30	B1ML_240109_30	llama3	66.25	68.33	76.67	56.67	63.33	True												21.33333333333333												0.8533333333333334	0.878592	21.9648	True				1.6666666666666667					1.0				0.8333333333333334					1.0	2.0	2.0	1.3333333333333333		1.6666666666666667	1.6666666666666667		1.0	1.0	0.6666666666666666		0.8333333333333334	0.8333333333333334		1.6666666666666667	2.0	2.0	1.6666666666666667	1.3333333333333333	1.6666666666666667	0.8333333333333334	1.0	1.0	0.8333333333333334	0.6666666666666666	0.8333333333333334																												
B1	B1ML_240109_31_anonym_audio.simple.txt	B1ML_240109_31	B1ML_240109_31	llama3	90.75	92.33	97.33	88.33	85.0	True												20.33333333333333												0.8133333333333335	0.819832	20.4958	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	1.0		1.6666666666666667	1.0		1.0	0.6666666666666666	0.5		0.8333333333333334	0.5		2.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.5																												
B1	B1ML_240109_32_anonym_audio.simple.txt	B1ML_240109_32	B1ML_240109_32	llama3	83.75	80.0	90.0	85.0	80.0	True												17.0												0.68	0.70408	17.602	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	0.3333333333333333		1.3333333333333333	0.6666666666666666		1.0	0.6666666666666666	0.1666666666666666		0.6666666666666666	0.3333333333333333		1.3333333333333333	2.0	1.6666666666666667	1.6666666666666667	1.3333333333333333	0.3333333333333333	0.6666666666666666	1.0	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.1666666666666666																												
B1	B1ML_240109_33_anonym_audio.simple.txt	B1ML_240109_33	B1ML_240109_33	llama3	63.75	65.0	75.0	60.0	55.0	True												20.0												0.7999999999999999	0.786396	19.6599	True				2.0					0.0				1.0					0.0	2.0	1.6666666666666667	1.0		1.6666666666666667	1.3333333333333333		1.0	0.8333333333333334	0.5		0.8333333333333334	0.6666666666666666		2.0	2.0	1.6666666666666667	2.0	1.6666666666666667	1.0	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.5																												
B1	B1ML_240115_01_anonym_audio.simple.txt	B1ML_240115_01	B1ML_240115_01	llama3	81.25	85.0	85.0	80.0	75.0	True												13.0												0.52	0.5291	13.2275	False				1.0					0.6666666666666666				0.5					0.6666666666666666	1.0	1.3333333333333333	0.6666666666666666		1.0	0.6666666666666666		0.5	0.6666666666666666	0.3333333333333333		0.5	0.3333333333333333		2.0	1.6666666666666667	1.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	1.0	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.1666666666666666																												
B1	B1ML_240115_02_anonym_audio.simple.txt	B1ML_240115_02	B1ML_240115_02	llama3	55.0	60.0	70.0	50.0	40.0	True												20.33333333333333												0.8133333333333335	0.815932	20.3983	True				2.0					0.6666666666666666				1.0					0.6666666666666666	2.0	2.0	1.0		1.3333333333333333	1.0		1.0	1.0	0.5		0.6666666666666666	0.5		2.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.5																												
B1	B1ML_240115_03_anonym_audio.simple.txt	B1ML_240115_03	B1ML_240115_03	llama3	55.83	70.0	63.33	50.0	40.0	True												18.33333333333333												0.7333333333333334	0.737828	18.4457	True				2.0					1.0				1.0					1.0	2.0	2.0	1.0		1.0	0.0		1.0	1.0	0.5		0.5	0.0		2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.5	0.5																												
B1	B1ML_240115_04_anonym_audio.simple.txt	B1ML_240115_04	B1ML_240115_04	llama3	58.75	60.0	70.0	55.0	50.0	True												11.333333333333334												0.4533333333333333	0.442312	11.0578	False				1.6666666666666667					0.3333333333333333				0.8333333333333334					0.3333333333333333	1.0	0.6666666666666666	0.6666666666666666		1.0	0.3333333333333333		0.5	0.3333333333333333	0.3333333333333333		0.5	0.1666666666666666		1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.5	0.5	0.5	0.5	0.5	0.3333333333333333																												
B1	B1ML_240115_06_anonym_audio.simple.txt	B1ML_240115_06	B1ML_240115_06	llama3	55.0	60.0	70.0	50.0	40.0	True												6.333333333333333												0.2533333333333333	0.27742	6.9355	False				0.6666666666666666					1.0				0.3333333333333333					1.0	1.0	0.3333333333333333	0.0		0.3333333333333333	0.0		0.5	0.1666666666666666	0.0		0.1666666666666666	0.0		0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.1666666666666666	0.1666666666666666																												
B1	B1ML_240115_07_anonym_audio.simple.txt	B1ML_240115_07	B1ML_240115_07	llama3	59.17	70.0	61.67	50.0	55.0	True												14.333333333333334												0.5733333333333334	0.557804	13.9451	False				2.0					1.0				1.0					1.0	2.0	1.0	0.0		1.0	0.0		1.0	0.5	0.0		0.5	0.0		1.6666666666666667	1.0	1.3333333333333333	1.6666666666666667	0.6666666666666666	1.0	0.8333333333333334	0.5	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.5																												
B1	B1ML_240115_08_anonym_audio.simple.txt	B1ML_240115_08	B1ML_240115_08	llama3	67.08	78.33	70.0	60.0	60.0	True												10.666666666666666												0.4266666666666667	0.39416	9.854	False				1.3333333333333333					0.6666666666666666				0.6666666666666666					0.6666666666666666	1.0	0.3333333333333333	0.6666666666666666		0.3333333333333333	0.6666666666666666		0.5	0.1666666666666666	0.3333333333333333		0.1666666666666666	0.3333333333333333		1.6666666666666667	1.3333333333333333	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.1666666666666666																												
B1	B1ML_240115_10_anonym_audio.simple.txt	B1ML_240115_10	B1ML_240115_10	llama3	75.0	80.0	85.0	70.0	65.0	True												19.0												0.7600000000000001	0.746408	18.6602	True				2.0					1.0				1.0					1.0	1.6666666666666667	1.6666666666666667	0.3333333333333333		1.6666666666666667	0.3333333333333333		0.8333333333333334	0.8333333333333334	0.1666666666666666		0.8333333333333334	0.1666666666666666		2.0	2.0	2.0	2.0	1.6666666666666667	0.6666666666666666	1.0	1.0	1.0	1.0	0.8333333333333334	0.3333333333333333																												
B1	B1ML_240115_11_anonym_audio.simple.txt	B1ML_240115_11	B1ML_240115_11	llama3	68.75	80.0	70.0	65.0	60.0	True												20.666666666666668												0.8266666666666667	0.8346	20.865	True				2.0					1.0				1.0					1.0	1.6666666666666667	2.0	0.3333333333333333		2.0	1.0		0.8333333333333334	1.0	0.1666666666666666		1.0	0.5		2.0	2.0	2.0	2.0	2.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.3333333333333333																												
B1	B1ML_240115_12_anonym_audio.simple.txt	B1ML_240115_12	B1ML_240115_12	llama3	65.83	68.33	76.67	56.67	61.67	True												20.33333333333333												0.8133333333333334	0.823316	20.5829	True				2.0					0.6666666666666666				1.0					0.6666666666666666	2.0	1.6666666666666667	1.3333333333333333		1.3333333333333333	0.6666666666666666		1.0	0.8333333333333334	0.6666666666666666		0.6666666666666666	0.3333333333333333		2.0	2.0	2.0	2.0	1.3333333333333333	1.3333333333333333	1.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666																												
B1	B1ML_240115_13_anonym_audio.simple.txt	B1ML_240115_13	B1ML_240115_13	llama3	81.67	85.0	76.67	80.0	85.0	True												21.0												0.84	0.854516	21.3629	True				2.0					0.6666666666666666				1.0					0.6666666666666666	2.0	1.6666666666666667	1.0		2.0	1.0		1.0	0.8333333333333334	0.5		1.0	0.5		2.0	2.0	2.0	2.0	1.6666666666666667	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	0.5																												
B1	B1ML_240115_14_anonym_audio.simple.txt	B1ML_240115_14	B1ML_240115_14	llama3	79.17	81.67	86.67	71.67	76.67	True												16.333333333333332												0.6533333333333334	0.643188	16.0797	True				1.6666666666666667					0.0				0.8333333333333334					0.0	1.6666666666666667	1.3333333333333333	0.6666666666666666		1.3333333333333333	0.6666666666666666		0.8333333333333334	0.6666666666666666	0.3333333333333333		0.6666666666666666	0.3333333333333333		1.3333333333333333	1.6666666666666667	1.6666666666666667	2.0	1.3333333333333333	1.0	0.6666666666666666	0.8333333333333334	0.8333333333333334	1.0	0.6666666666666666	0.5																												
B1	B1ML_240115_15_anonym_audio.simple.txt	B1ML_240115_15	B1ML_240115_15	llama3	51.25	60.0	48.33	51.67	45.0	True												11.0												0.4399999999999999	0.433004	10.8251	False				0.6666666666666666					0.3333333333333333				0.3333333333333333					0.3333333333333333	1.6666666666666667	1.3333333333333333	0.6666666666666666		1.0	1.0		0.8333333333333334	0.6666666666666666	0.3333333333333333		0.5	0.5		1.3333333333333333	1.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333																												
B1	B1ML_240115_16_anonym_audio.simple.txt	B1ML_240115_16	B1ML_240115_16	llama3	81.0	82.33	85.33	79.0	77.33	True												6.666666666666667												0.2666666666666666	0.278564	6.9641	False				0.6666666666666666					0.3333333333333333				0.3333333333333333					0.3333333333333333	1.0	0.6666666666666666	0.0		0.6666666666666666	0.0		0.5	0.3333333333333333	0.0		0.3333333333333333	0.0		1.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.5	0.1666666666666666	0.3333333333333333	0.3333333333333333	0.1666666666666666	0.1666666666666666																												
B1	B1ML_240115_17_anonym_audio.simple.txt	B1ML_240115_17	B1ML_240115_17	llama3	79.17	85.0	91.67	75.0	65.0	True												18.0												0.7200000000000001	0.729976	18.2494	True				2.0					0.3333333333333333				1.0					0.3333333333333333	2.0	1.3333333333333333	0.6666666666666666		1.0	1.0		1.0	0.6666666666666666	0.3333333333333333		0.5	0.5		2.0	2.0	2.0	2.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	0.5	0.3333333333333333																												
B1	B1ML_240115_19_anonym_audio.simple.txt	B1ML_240115_19	B1ML_240115_19	llama3	81.25	80.0	85.0	78.0	82.0	True												20.666666666666668												0.8266666666666667	0.851604	21.2901	True				2.0					1.0				1.0					1.0	2.0	1.6666666666666667	1.3333333333333333		1.6666666666666667	0.6666666666666666		1.0	0.8333333333333334	0.6666666666666666		0.8333333333333334	0.3333333333333333		2.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.5																												
B1	B1ML_240115_21_anonym_audio.simple.txt	B1ML_240115_21	B1ML_240115_21	llama3	67.5	62.5	82.5	72.5	52.5	True												16.666666666666668												0.6666666666666666	0.740428	18.5107	True				1.6666666666666667					0.3333333333333333				0.8333333333333334					0.3333333333333333	2.0	1.0	1.0		1.0	0.6666666666666666		1.0	0.5	0.5		0.5	0.3333333333333333		1.6666666666666667	2.0	1.6666666666666667	1.6666666666666667	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.5	0.5																												
B1	B1ML_240115_22_anonym_audio.simple.txt	B1ML_240115_22	B1ML_240115_22	llama3	54.17	70.0	53.33	56.67	36.67	True												10.6												0.424	0.740428	18.5107	True				1.25					0.75				0.625					0.75	1.25	0.75	0.5		0.75	0.25		0.625	0.375	0.25		0.375	0.125		1.5	1.0	2.0	1.5	1.0	0.75	0.75	0.5	1.0	0.75	0.5	0.375																												
B1	B1ML_240115_23_anonym_audio.simple.txt	B1ML_240115_23	B1ML_240115_23	llama3	77.5	85.0	80.0	75.0	70.0	True												17.333333333333332												0.6933333333333334	0.712868	17.8217	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	0.6666666666666666		0.6666666666666666	0.0		1.0	0.6666666666666666	0.3333333333333333		0.3333333333333333	0.0		2.0	2.0	2.0	2.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	0.5	0.3333333333333333																												
B1	B1ML_240115_26_anonym_audio.simple.txt	B1ML_240115_26	B1ML_240115_26	llama3	68.75	60.0	80.0	70.0	65.0	True												18.33333333333333												0.7333333333333334	0.737828	18.4457	True				2.0					1.0				1.0					1.0	2.0	1.0	1.0		1.3333333333333333	0.3333333333333333		1.0	0.5	0.5		0.6666666666666666	0.1666666666666666		2.0	2.0	2.0	2.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	0.5	0.3333333333333333																												
B1	B1ML_240115_27_anonym_audio.simple.txt	B1ML_240115_27	B1ML_240115_27	llama3	66.25	68.33	76.67	55.0	65.0	True												18.33333333333333												0.7333333333333334	0.722332	18.0583	True				2.0					0.3333333333333333				1.0					0.3333333333333333	2.0	1.3333333333333333	0.6666666666666666		1.3333333333333333	1.0		1.0	0.6666666666666666	0.3333333333333333		0.6666666666666666	0.5		2.0	2.0	1.6666666666666667	1.6666666666666667	1.3333333333333333	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.5																												
B1	B1ML_240115_28_anonym_audio.simple.txt	B1ML_240115_28	B1ML_240115_28	llama3	74.58	75.0	85.0	68.33	70.0	True												17.333333333333332												0.6933333333333334	0.702416	17.5604	True				1.6666666666666667					1.0				0.8333333333333334					1.0	1.3333333333333333	1.0	1.3333333333333333		0.6666666666666666	1.0		0.6666666666666666	0.5	0.6666666666666666		0.3333333333333333	0.5		1.6666666666666667	1.6666666666666667	1.6666666666666667	1.6666666666666667	1.0	1.6666666666666667	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.5	0.8333333333333334																												
B1	B1ML_240115_29_anonym_audio.simple.txt	B1ML_240115_29	B1ML_240115_29	llama3	82.5	90.0	85.0	80.0	75.0	True												17.666666666666668												0.7066666666666667	0.692276	17.3069	True				2.0					1.0				1.0					1.0	2.0	1.3333333333333333	1.0		1.0	0.3333333333333333		1.0	0.6666666666666666	0.5		0.5	0.1666666666666666		2.0	2.0	2.0	1.6666666666666667	1.0	0.3333333333333333	1.0	1.0	1.0	0.8333333333333334	0.5	0.1666666666666666																												
B1	B1ML_240115_30_anonym_audio.simple.txt	B1ML_240115_30	B1ML_240115_30	llama3	73.75	75.0	85.0	70.0	65.0	True												18.33333333333333												0.7333333333333334	0.754832	18.8708	True				2.0					1.0				1.0					1.0	2.0	1.0	1.0		1.0	0.3333333333333333		1.0	0.5	0.5		0.5	0.1666666666666666		1.6666666666666667	2.0	2.0	2.0	1.3333333333333333	1.0	0.8333333333333334	1.0	1.0	1.0	0.6666666666666666	0.5																												
B1	B1ML_240115_32_anonym_audio.simple.txt	B1ML_240115_32	B1ML_240115_32	llama3	64.17	70.0	76.67	55.0	55.0	True												11.333333333333334												0.4533333333333333	0.439712	10.9928	False				1.0					0.3333333333333333				0.5					0.3333333333333333	1.6666666666666667	1.0	0.0		1.0	0.0		0.8333333333333334	0.5	0.0		0.5	0.0		1.3333333333333333	1.6666666666666667	1.0	1.3333333333333333	1.0	0.0	0.6666666666666666	0.8333333333333334	0.5	0.6666666666666666	0.5	0.0																												
B2	B2ML_220511_01_anonym_audio.simple.txt	B2ML_220511_01	B2ML_220511_01	llama3	82.88	82.5	86.5	79.0	83.5	True	2.0	1.0			1.0	0.6666666666666666						26.0	1.0	1.0			0.5	0.6666666666666666						0.7878787878787877	0.768424242424243	25.358	True																					0.6666666666666666			1.3333333333333333				0.3333333333333333			0.6666666666666666														2.0	1.0	1.6666666666666667	0.3333333333333333	2.0	1.3333333333333333	2.0	1.0	1.6666666666666667	0.6666666666666666	2.0	1.0	1.6666666666666667	1.0	1.0	1.0	0.8333333333333334	0.3333333333333333	1.0	0.6666666666666666	1.0	1.0	0.8333333333333334	0.6666666666666666	1.0	0.5	0.8333333333333334	1.0
B2	B2ML_220511_02_anonym_audio.simple.txt	B2ML_220511_02	B2ML_220511_02	llama3	77.5	80.0	85.0	70.0	75.0	True	2.0	1.0			2.0	1.0						29.33333333333333	1.0	1.0			1.0	1.0						0.8888888888888888	0.879636363636364	29.028	True																					2.0			1.0				1.0			0.5														2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	0.6666666666666666
B2	B2ML_220511_03_anonym_audio.simple.txt	B2ML_220511_03	B2ML_220511_03	llama3	78.75	80.0	85.0	77.5	72.5	True	1.6666666666666667	1.0			1.0	1.0						26.666666666666668	0.8333333333333334	1.0			0.5	1.0						0.8080808080808081	0.811878787878788	26.792	True																					1.0			1.0				0.5			0.5														2.0	1.0	2.0	1.0	1.6666666666666667	1.0	2.0	1.0	2.0	1.0	2.0	1.0	2.0	0.3333333333333333	1.0	1.0	1.0	1.0	0.8333333333333334	0.5	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333
B2	B2ML_220511_04b_anonym_audio_video.simple.txt	B2ML_220511_04b	B2ML_220511_04b	llama3	83.75	80.0	90.0	85.0	80.0	True																																																																																																			
B2	B2ML_220511_05_anonym_audio.simple.txt	B2ML_220511_05	B2ML_220511_05	llama3	84.38	91.0	86.5	81.0	79.0	True	2.0	1.0			1.0	1.0						28.33333333333333	1.0	1.0			0.5	1.0						0.8585858585858586	0.858666666666667	28.336	True																					1.3333333333333333			2.0				0.6666666666666666			1.0														2.0	1.0	1.3333333333333333	1.0	2.0	0.6666666666666666	2.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.3333333333333333	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0
